Date,Open,High,Low,Close,Volume
3/1/19,280.440002,280.880005,278.820007,265.783936,78880500
3/4/19,281.600006,281.869995,276.839996,264.8172,106494600
3/5/19,279.540009,279.76001,278.410004,264.457001,59114600
3/6/19,279.149994,279.160004,276.970001,262.855164,75039800
3/7/19,276.829987,276.98999,274.070007,260.65625,94885100
3/8/19,272.940002,274.649994,272.420013,260.134979,85795800
3/11/19,275.26001,278.619995,275.230011,263.907227,65098900
3/12/19,279.059998,280.070007,278.850006,264.902344,79667500
3/13/19,280.480011,282.380005,280.299988,266.655945,80639200
3/14/19,281.369995,281.839996,280.670013,266.485352,67518400
3/15/19,280.540009,282.209991,280.329987,267.80188,81309000
3/18/19,281.549988,282.660004,281.299988,268.772888,62199800
3/19/19,283.51001,284.359985,281.410004,268.839539,90268100
3/20/19,282.160004,283.5,280.320007,268.030334,84609200
3/21/19,280.640015,285.179993,280.589996,271.057648,79550400
3/22/19,283.220001,283.799988,279.179993,265.84079,122659300
3/25/19,278.869995,280.190002,277.640015,265.6409,85575200
3/26/19,280.98999,282.179993,279.559998,267.621002,68125900
3/27/19,281.109985,281.76001,277.929993,266.221588,72224700
3/28/19,280.350006,281.209991,279.070007,267.230682,56238500
3/29/19,282.390015,282.839996,281.140015,268.915649,82186800
4/1/19,284.700012,286.160004,284.399994,272.104797,77617900
4/2/19,286.040009,286.230011,285.089996,272.238068,40070400
4/3/19,287.320007,287.76001,285.75,272.666565,68243200
4/4/19,286.779999,287.459991,286.01001,273.389954,48997500
4/5/19,287.920013,288.630005,287.600006,274.713257,58621700
4/8/19,288.100006,288.910004,287.369995,274.922668,53566300
4/9/19,287.720001,288.079987,286.700012,273.513733,66142300
4/10/19,287.769989,288.390015,287.309998,274.446686,52601500
4/11/19,288.829987,288.839996,287.579987,274.370575,55093100
4/12/19,290,290.470001,288.26001,276.226929,69727800
4/15/19,290.23999,290.350006,289.079987,276.046051,49596700
4/16/19,290.950012,291.01001,289.5,276.226929,52153200
4/17/19,291.399994,291.429993,288.98999,275.550995,58268300
4/18/19,290.100006,290.320007,288.660004,276.093628,68708500
4/22/19,289.170013,290.440002,289.070007,276.331573,40160100
4/23/19,290.679993,293.140015,290.420013,278.816284,52246600
4/24/19,292.790009,293.160004,292.070007,278.19754,50392900
4/25/19,292.119995,292.779999,290.730011,278.026093,57770900
4/26/19,292.100006,293.48999,291.23999,279.320862,50916400
4/29/19,293.51001,294.450012,293.410004,279.758789,57197700
4/30/19,293.48999,294.339996,291.920013,279.90155,81111700
5/1/19,294.720001,294.950012,291.799988,277.797699,71671900
5/2/19,291.679993,292.700012,289.519989,277.197906,65030200
5/3/19,292.820007,294.339996,291.299988,279.911041,56543700
5/6/19,289.25,293.309998,288.899994,278.759186,107198100
5/7/19,290.149994,290.809998,285.809998,274.103973,144729900
5/8/19,287.529999,289.429993,286.869995,273.723175,91568300
5/9/19,285.230011,287.329987,283.299988,272.894958,103471100
5/10/19,285.619995,288.940002,282.299988,274.265869,112429300
5/13/19,282.420013,283.48999,279.929993,267.373413,127290500
5/14/19,281.98999,285.100006,281.850006,269.791504,77003200
5/15/19,281.589996,285.769989,281.359985,271.371826,73956400
5/16/19,285.839996,289.209991,285.76001,273.885071,76749600
5/17/19,285.140015,288.600006,285.119995,272.114319,100353000
5/20/19,284.059998,285.959991,283.119995,270.315155,62877600
5/21/19,285.829987,286.929993,285.549988,272.752136,46847100
5/22/19,285.450012,286.690002,285.100006,271.91449,49482500
5/23/19,283.160004,283.209991,280.570007,268.59201,98733800
5/24/19,283.73999,284.200012,282.089996,269.201324,55268100
5/28/19,283.089996,284.149994,280.130005,266.69754,70029400
5/29/19,278.910004,279.359985,276.709991,264.907806,104972900
5/30/19,279.109985,280.040009,277.809998,265.631317,62523800
5/31/19,276.200012,277.119995,275.23999,262.05188,86862800
6/3/19,275.309998,276.549988,273.089996,261.385529,96428000
6/4/19,277.119995,280.679993,276.619995,267.059357,77231900
6/5/19,282.329987,282.98999,280.320007,269.372589,71169700
6/6/19,283.290009,285.549988,282.570007,271.124329,69430400
6/7/19,285.929993,288.850006,285.73999,273.837433,74272200
6/10/19,289.369995,290.820007,288.869995,275.094025,60799100
6/11/19,290.98999,291.399994,288.179993,275.027405,58641300
6/12/19,288.640015,289.26001,287.820007,274.54187,47096300
6/13/19,289.399994,289.980011,288.619995,275.674713,48945200
6/14/19,289.26001,289.929993,288.410004,275.370148,52324700
6/17/19,289.519989,290.220001,289.179993,275.474792,39205700
6/18/19,291.390015,293.570007,290.98999,278.359314,85434800
6/19/19,292.549988,293.649994,291.470001,278.987671,78674400
6/20/19,296.040009,296.309998,293.130005,281.653198,116570000
6/21/19,294.130005,295.519989,293.76001,281.243744,83309500
6/24/19,294.230011,294.579987,293.470001,280.899384,47582700
6/25/19,293.700012,293.730011,290.640015,278.144379,82028700
6/26/19,291.75,292.309998,290.350006,277.866943,51584900
6/27/19,291.309998,292.059998,290.890015,278.852295,40355200
6/28/19,292.579987,293.549988,292.01001,280.28714,59350900
7/1/19,296.679993,296.920013,294.329987,282.831757,78705600
7/2/19,295.609985,296.48999,294.679993,283.568329,61504500
7/3/19,297.179993,298.820007,297.019989,285.83548,40898900
7/5/19,297.440002,298.640015,296.01001,285.510254,51677300
7/8/19,297.01001,298.26001,296.220001,283.941437,45841800
7/9/19,295.540009,297.519989,295.480011,284.29541,41101300
7/10/19,298.369995,299.660004,297.779999,285.653717,58448500
7/11/19,299.320007,299.579987,298.200012,286.323364,50826100
7/12/19,299.850006,300.730011,299.51001,287.605225,40326000
7/15/19,301.130005,301.130005,300.190002,287.700897,33900000
7/16/19,300.649994,300.880005,299.440002,286.77301,36650100
7/17/19,299.75,299.929993,297.73999,284.821503,36036300
7/18/19,297.190002,299.25,296.700012,285.864227,51392600
7/19/19,300.040009,300.070007,296.980011,284.276337,58678600
7/22/19,297.609985,298.5,297.040009,284.974548,43638100
7/23/19,299.140015,300.029999,298.220001,287.012177,44564500
7/24/19,299.190002,301.440002,299.089996,288.360931,47213200
7/25/19,300.940002,301,299.109985,286.983429,55394100
7/26/19,300.76001,302.230011,300.619995,288.90625,45084100
7/29/19,301.880005,302.01001,300.850006,288.380096,38126500
7/30/19,299.910004,301.170013,299.48999,287.672211,45849000
7/31/19,300.98999,301.200012,295.200012,284.524933,104245200
8/1/19,297.600006,300.869995,293.959991,282.047272,142646600
8/2/19,293.850006,294.119995,290.899994,279.923645,116749700
8/5/19,288.089996,288.209991,281.720001,271.505493,178745400
8/6/19,285.910004,288.040009,284.279999,275.312805,120711700
8/7/19,284.399994,288.820007,282.040009,275.475403,140572300
8/8/19,289.619995,293.619995,289.01001,280.88031,87713900
8/9/19,292.579987,293.23999,289.649994,278.967041,93730000
8/12/19,289.959991,291.609985,287.019989,275.571106,65527600
8/13/19,287.73999,294.149994,287.359985,279.85672,94299800
8/14/19,288.070007,288.73999,283.76001,271.582031,135622100
8/15/19,284.880005,285.640015,282.390015,272.299438,99556600
8/16/19,286.480011,289.329987,284.709991,276.31723,83018300
8/19/19,292.190002,293.079987,291.440002,279.64621,53571800
8/20/19,291.769989,292.359985,289.950012,277.503418,51596400
8/21/19,292.480011,292.859985,291.720001,279.760986,49524700
8/22/19,293.230011,293.929993,290.399994,279.674927,51666400
8/23/19,290.920013,292.76001,283.470001,272.490814,149161500
8/26/19,287.269989,288,285.579987,275.504059,72423800
8/27/19,289.540009,289.950012,286.029999,274.423157,66668900
8/28/19,286.140015,289.070007,285.25,276.355499,59696700
8/29/19,291.720001,293.160004,290.609985,279.885406,57899400
8/30/19,294.220001,294.23999,291.420013,279.760986,62901200
9/3/19,290.570007,291.579987,289.269989,278.125214,69101400
9/4/19,293.140015,294.059998,292.309998,281.282013,46887300
9/5/19,296.790009,298.829987,294,284.898041,83258100
9/6/19,298.170013,298.76001,297.420013,285.117981,49584300
9/9/19,299.140015,299.23999,297.160004,285.261566,51260300
9/10/19,297.359985,298.200012,295.970001,285.194611,57947100
9/11/19,298.470001,300.339996,297.75,287.222565,68821100
9/12/19,301.25,302.459991,300.410004,288.217468,72908700
9/13/19,301.779999,302.170013,300.679993,288.026154,62104800
9/16/19,299.839996,301.140015,299.450012,287.136505,58191200
9/17/19,299.940002,301.019989,299.75,287.863556,41475500
9/18/19,300.48999,301.220001,298.23999,288.035706,73375800
9/19/19,301.529999,302.630005,300.709991,288.016571,76560500
9/20/19,300.359985,300.670013,297.410004,286.655792,89565000
9/23/19,297.549988,299,297.269989,286.588501,43476800
9/24/19,299.410004,299.839996,294.809998,284.339661,94869400
9/25/19,295.959991,298.109985,294.329987,286.021454,71854000
9/26/19,297.630005,297.859985,295.450012,285.425659,56179700
9/27/19,297.829987,297.950012,293.690002,283.88797,84746600
9/30/19,295.970001,297.549988,295.920013,285.204651,51662400
10/1/19,297.73999,298.459991,293,281.812103,88242400
10/2/19,291.5,291.51001,286.640015,276.834015,122539500
10/3/19,287.809998,290.450012,284.820007,279.102081,85278800
10/4/19,291.140015,294.630005,291.079987,282.878937,65091200
10/7/19,293.470001,295.26001,292.769989,281.658386,59610500
10/8/19,291.040009,291.850006,288.48999,277.285767,95708100
10/9/19,290.75,292.299988,290.059998,279.918915,62359400
10/10/19,291.179993,294.209991,291,281.812103,55296300
10/11/19,296.269989,298.73999,296.140015,284.733673,98720400
10/14/19,295.929993,296.670013,295.570007,284.416565,40394800
10/15/19,297.100006,299.700012,296.970001,287.232422,46754500
10/16/19,298.369995,299.160004,297.920013,286.771088,48928200
10/17/19,299.679993,300.23999,298.519989,287.61673,45736600
10/18/19,298.690002,299.399994,297.029999,286.357819,64304000
10/21/19,299.420013,300.209991,298.940002,288.299072,39048600
10/22/19,300.579987,300.899994,298.910004,287.3573,48594700
10/23/19,298.730011,299.940002,298.5,288.19339,34352200
10/24/19,300.910004,301.070007,299.459991,288.664307,35453100
10/25/19,299.73999,302.200012,299.679993,289.846375,45205400
10/28/19,302.940002,303.850006,302.910004,291.480072,42147000
10/29/19,303,304.230011,302.859985,291.393646,44284900
10/30/19,303.429993,304.549988,301.98999,292.287384,49643900
10/31/19,304.130005,304.130005,301.730011,291.508942,69053800
11/1/19,304.920013,306.190002,304.73999,294.209442,71141500
11/4/19,307.850006,308,306.959991,295.391541,60606900
11/5/19,307.589996,307.920013,306.709991,295.064758,42933200
11/6/19,307.029999,307.399994,306.059998,295.132019,46487100
11/7/19,308.570007,309.649994,307.660004,296.169922,54272300
11/8/19,307.799988,309,307.029999,296.90033,49032100
11/11/19,307.420013,308.540009,307.269989,296.333344,35797300
11/12/19,308.75,309.98999,308.149994,296.957977,46484600
11/13/19,307.910004,309.540009,307.660004,297.054108,53917700
11/14/19,308.790009,309.640015,308.089996,297.486542,51219900
11/15/19,311.019989,311.839996,310.26001,299.639252,62023600
11/18/19,311.529999,312.279999,311.029999,299.860291,49228000
11/19/19,312.679993,312.690002,311.220001,299.773804,67804700
11/20/19,311.279999,311.850006,309.059998,298.658966,79406200
11/21/19,310.890015,311.01001,309.390015,298.178467,54664700
11/22/19,311.089996,311.23999,309.850006,298.841644,44850200
11/25/19,311.980011,313.369995,311.980011,301.157623,48647200
11/26/19,313.410004,314.279999,313.059998,301.839996,37569000
11/27/19,314.609985,315.480011,314.369995,303.185486,44444600
11/29/19,314.859985,315.130005,314.059998,302.061066,36592700
12/2/19,314.589996,314.660004,311.170013,299.495117,75767800
12/3/19,308.649994,309.640015,307.130005,297.486542,73941700
12/4/19,310.700012,312.119995,310.320007,299.322144,49080000
12/5/19,312.230011,312.25,310.579987,299.860291,40709000
12/6/19,314.119995,315.309998,314.109985,302.599243,48927000
12/9/19,314.440002,315.179993,313.799988,301.647827,34838500
12/10/19,313.820007,314.549988,312.809998,301.311462,52649800
12/11/19,314.029999,314.700012,313.440002,302.166748,53429100
12/12/19,314.429993,317.98999,314.170013,304.771149,96389600
12/13/19,316.869995,318.670013,316.019989,304.953766,81503900
12/16/19,319.220001,320.149994,317.25,307.048767,82749700
12/17/19,319.920013,320.25,319.480011,307.116119,61097700
12/18/19,320,320.25,319.529999,307.135315,48133000
12/19/19,319.799988,320.980011,319.519989,308.394226,85310500
12/20/19,320.459991,321.970001,319.390015,309.746277,147142100
12/23/19,321.589996,321.649994,321.059998,310.219543,52990000
12/24/19,321.470001,321.519989,320.899994,310.229248,20270000
12/26/19,321.649994,322.950012,321.640015,311.880615,30911200
12/27/19,323.73999,323.799988,322.279999,311.803314,42528800
12/30/19,322.950012,323.100006,320.549988,310.08429,49729100
12/31/19,320.529999,322.130005,320.149994,310.837555,57077300
1/2/20,323.540009,324.890015,322.529999,313.744446,59151200
1/3/20,321.160004,323.640015,321.100006,311.368774,77709700
1/6/20,320.48999,323.730011,320.359985,312.556641,55653900
1/7/20,323.019989,323.540009,322.23999,311.677765,40496400
1/8/20,322.940002,325.779999,322.670013,313.338928,68296000
1/9/20,326.160004,326.730011,325.519989,315.463531,48473300
1/10/20,327.290009,327.459991,325.200012,314.555725,53029300
1/13/20,326.390015,327.959991,325.920013,316.719055,47086800
1/14/20,327.470001,328.619995,326.839996,316.236145,62832800
1/15/20,327.350006,329.019989,327.26001,316.950836,72056600
1/16/20,329.700012,330.920013,329.450012,319.587341,54050300
1/17/20,331.700012,332.179993,330.850006,320.582031,95846000
1/21/20,330.899994,332.179993,330.820007,319.954315,77742400
1/22/20,332.23999,332.950012,331.170013,319.992889,48914900
1/23/20,330.630005,332.170013,329.410004,320.359924,51963000
1/24/20,332.440002,332.529999,327.359985,317.510895,87578400
1/27/20,323.029999,325.119995,322.660004,312.421417,84062500
1/28/20,325.059998,327.850006,323.600006,315.695374,63834000
1/29/20,328.380005,328.630005,326.399994,315.43457,53888900
1/30/20,324.359985,327.910004,323.540009,316.458252,75491800
1/31/20,327,327.170013,320.730011,310.712036,113845600
2/3/20,323.350006,326.160004,323.220001,313.020203,69083000
2/4/20,328.070007,330.01001,327.720001,317.791016,62573200
2/5/20,332.269989,333.089996,330.670013,321.460876,65951100
2/6/20,333.910004,334.190002,332.799988,322.542542,50359700
2/7/20,332.820007,333.98999,331.600006,320.823486,64139400
2/10/20,331.230011,334.75,331.190002,323.218506,42070000
2/11/20,336.160004,337.019989,334.679993,323.778687,54864500
2/12/20,336.829987,337.649994,336.429993,325.864746,43992700
2/13/20,335.859985,338.119995,335.559998,325.517059,54501900
2/14/20,337.51001,337.730011,336.200012,326.038574,64582200
2/18/20,336.51001,337.670013,335.209991,325.198395,57226200
2/19/20,337.790009,339.079987,337.480011,326.753204,48814700
2/20/20,337.73999,338.640015,333.679993,325.410828,74163400
2/21/20,335.470001,335.809998,332.579987,322.059662,113788200
2/24/20,323.140015,333.559998,321.23999,311.378448,161088400
2/25/20,323.940002,324.609985,311.690002,301.942963,218913200
2/26/20,314.179993,318.109985,310.700012,300.832428,194773800
2/27/20,305.459991,311.559998,297.51001,287.321503,284353500
2/28/20,288.700012,297.890015,285.540009,286.114288,384975800
3/2/20,298.209991,309.160004,294.459991,298.504944,238703600
3/3/20,309.5,313.839996,297.570007,289.957947,300139100
3/4/20,306.119995,313.100006,303.329987,302.145782,176613400
3/5/20,304.980011,308.470001,300.01001,292.101959,186366800
3/6/20,293.149994,298.779999,290.230011,287.273193,228667200
3/9/20,275.299988,284.190002,273.450012,264.838745,309417300
3/10/20,284.640015,288.519989,273.5,278.542755,276444100
3/11/20,280.700012,281.940002,270.880005,264.964264,255316300
3/12/20,256,266.660004,247.679993,239.613251,392220700
3/13/20,263.089996,271.480011,248.520004,260.096893,329566100
3/16/20,241.179993,256.899994,237.360001,231.636078,297240000
3/17/20,245.039993,256.170013,237.070007,244.142609,262070500
3/18/20,236.25,248.369995,228.020004,231.780975,327597100
3/19/20,239.25,247.380005,232.220001,232.273499,289322000
3/20/20,242.529999,244.470001,228.5,222.26384,347158800
3/23/20,228.190002,229.679993,218.259995,216.580978,326025200
3/24/20,234.419998,244.100006,233.800003,236.203918,235494500
3/25/20,244.869995,256.350006,239.75,239.739929,299430300
3/26/20,249.520004,262.799988,249.050003,253.738297,257632800
3/27/20,253.270004,260.809998,251.050003,246.180527,224341200
3/30/20,255.699997,262.429993,253.529999,254.1754,171369500
3/31/20,260.559998,263.329987,256.220001,250.386841,194881100
4/1/20,247.979996,257.660004,243.899994,239.118225,189554600
4/2/20,245.190002,252.679993,244.589996,244.635956,177660400
4/3/20,250.759995,253.320007,245.220001,241.099945,135561200
4/6/20,257.839996,267,248.169998,257.293701,188061200
4/7/20,274.209991,275.029999,264.890015,257.556,201427200
4/8/20,267.959991,276,265.25,266.201721,153774500
4/9/20,277.579987,281.200012,275.470001,270.252655,189999200
4/13/20,277.140015,277.51001,271.410004,267.785217,114839100
4/14/20,280.980011,284.899994,275.51001,275.682953,134143400
4/15/20,277.570007,283.940002,275.459991,269.825226,121775000
4/16/20,279.149994,280.029999,275.76001,271.126923,131798300
4/17/20,285.380005,287.299988,282.399994,278.451508,146684800
4/20/20,282.609985,286.790009,281.350006,273.545776,100109300
4/21/20,276.730011,278.040009,272.019989,265.240051,126385700
4/22/20,278.350006,281,276.910004,271.126923,92951600
4/23/20,280.48999,283.940002,278.75,271.107452,104709700
4/24/20,280.730011,283.700012,278.5,274.886414,85063200
4/27/20,285.119995,288.269989,284.619995,278.849792,77896600
4/28/20,291.019989,291.399994,285.399994,277.567505,105270000
4/29/20,291.529999,294.880005,290.410004,284.833832,118745600
4/30/20,291.709991,293.320007,288.589996,282.181824,122901700
5/1/20,285.309998,290.660004,281.519989,274.711548,125180000
5/4/20,280.73999,283.899994,279.130005,275.469238,80873200
5/5/20,286.640015,289.25,283.709991,278.014343,79569900
5/6/20,288.040009,288.459991,283.779999,276.129822,73632600
5/7/20,287.75,289.779999,287.130005,279.461853,75250400
5/8/20,291.089996,292.950012,289.859985,284.085846,76452400
5/11/20,290.339996,294,289.880005,284.144165,79514200
5/12/20,293.790009,294.23999,286.519989,278.480713,95870800
5/13/20,286.059998,287.190002,278.959991,273.555542,144721100
5/14/20,278.950012,285.109985,272.98999,276.829254,121977900
5/15/20,282.369995,286.329987,281.339996,278.101807,111146300
5/18/20,293.049988,296.75,292.700012,286.572693,119703800
5/19/20,294.350006,296.209991,291.950012,283.629272,95189300
5/20/20,295.820007,297.869995,295.570007,288.447571,85861700
5/21/20,296.790009,297.670013,293.690002,286.456146,78293900
5/22/20,294.570007,295.630005,293.220001,287.000122,63958200
5/26/20,301.929993,302.190002,295.459991,290.536102,88951400
5/27/20,302.119995,303.570007,296.869995,294.859009,104817400
5/28/20,304.649994,306.839996,302.23999,294.315063,90405200
5/29/20,302.459991,304.959991,299.470001,295.626465,119090800
6/1/20,303.619995,306.209991,303.059998,296.82132,55758300
6/2/20,306.549988,308.130005,305.100006,299.279053,74267200
6/3/20,310.23999,313.220001,309.940002,303.261932,92567600
6/4/20,311.109985,313,309.079987,302.465363,75794400
6/5/20,317.230011,321.269989,317.160004,310.217377,150524700
6/8/20,320.220001,323.410004,319.630005,313.967163,73641200
6/9/20,320.299988,323.279999,319.359985,311.626007,77479200
6/10/20,321.420013,322.390015,318.220001,309.887085,95000800
6/11/20,311.459991,312.149994,300.01001,292.02243,209243600
6/12/20,308.23999,309.079987,298.600006,295.519562,194678900
6/15/20,298.019989,308.279999,296.73999,298.278503,135782700
6/16/20,315.480011,315.640015,307.670013,304.019653,137627500
6/17/20,314.070007,314.390015,310.859985,302.756836,83398900
6/18/20,310.01001,312.299988,309.51001,302.873352,80828700
6/19/20,314.170013,314.380005,306.529999,301.142456,135549600
6/22/20,307.98999,311.049988,306.75,303.074341,74649400
6/23/20,313.48999,314.5,311.609985,304.469574,68471200
6/24/20,309.839996,310.51001,302.100006,296.703003,132813500
6/25/20,303.470001,307.640015,301.279999,299.883789,89468000
6/26/20,306.160004,306.390015,299.420013,292.761169,127961000
6/29/20,301.410004,304.609985,298.929993,297.063965,79773300
6/30/20,303.98999,310.200012,303.820007,300.869232,113394800
7/1/20,309.570007,311.890015,309.070007,302.976807,72396500
7/2/20,314.23999,315.700012,311.51001,304.645233,69344200
7/6/20,316.369995,317.679993,315.559998,309.348145,61713800
7/7/20,315.380005,317.519989,313.369995,306.157623,82910000
7/8/20,314.609985,316.299988,312.700012,308.499268,54638600
7/9/20,316.839996,317.100006,310.679993,306.742981,83354200
7/10/20,314.309998,317.880005,312.76001,309.875061,57550400
7/13/20,320.130005,322.709991,314.130005,307.191833,102997500
7/14/20,313.299988,319.76001,312,311.17276,93657000
7/15/20,322.410004,323.040009,319.269989,314.031555,87196500
7/16/20,319.790009,321.279999,319.089996,312.997314,54622500
7/17/20,321.880005,322.570007,319.73999,313.904694,62774900
7/20/20,321.429993,325.130005,320.619995,316.441559,56308800
7/21/20,326.450012,326.929993,323.940002,317.114807,57292200
7/22/20,324.619995,327.200012,324.5,318.91983,57792900
7/23/20,326.470001,327.230011,321.480011,315.114563,75738000
7/24/20,320.950012,321.98999,319.25,313.085114,73766600
7/27/20,321.630005,323.410004,320.769989,315.368256,48293000
7/28/20,322.429993,323.640015,320.850006,313.368103,57495000
7/29/20,322.119995,325.730011,322.079987,317.222107,48454200
7/30/20,321.899994,324.410004,319.640015,316.090271,61861700
7/31/20,325.899994,326.630005,321.329987,318.588074,84986800
8/3/20,328.320007,329.619995,327.730011,320.802979,53077900
8/4/20,327.859985,330.059998,327.859985,322.042114,41917900
8/5/20,331.470001,332.390015,331.179993,324.042297,42697700
8/6/20,331.480011,334.459991,331.130005,326.208405,43679400
8/7/20,333.279999,334.880005,332.299988,326.442566,57308300
8/10/20,335.059998,335.769989,332.959991,327.418243,44282100
8/11/20,336.850006,337.540009,332.01001,324.715546,69601100
8/12/20,335.440002,338.279999,335.410004,329.242859,53774400
8/13/20,336.609985,338.25,335.829987,328.647614,41816100
8/14/20,336.410004,337.420013,335.619995,328.657379,47260400
8/17/20,337.940002,338.339996,336.850006,329.701416,35481000
8/18/20,338.339996,339.100006,336.609985,330.413696,38733900
8/19/20,339.049988,339.609985,336.619995,329.037964,68054200
8/20/20,335.359985,338.799988,335.220001,330.062469,42207800
8/21/20,337.920013,339.720001,337.549988,331.233276,55106600
8/24/20,342.119995,343,339.450012,334.589722,48588700
8/25/20,343.529999,344.209991,342.269989,335.76059,38463400
8/26/20,344.76001,347.859985,344.170013,339.12677,50790200
8/27/20,348.51001,349.899994,346.529999,339.868256,58034100
8/28/20,349.440002,350.720001,348.149994,342.06366,48588900
8/31/20,350.350006,351.299988,349.059998,340.824493,66099200
9/1/20,350.209991,352.709991,349.23999,344.034576,54908700
9/2/20,354.670013,358.75,353.429993,349.010681,69540000
9/3/20,355.869995,356.380005,342.589996,336.999725,148011100
9/4/20,346.130005,347.829987,334.869995,334.248199,139156300
9/8/20,336.709991,342.640015,332.880005,325.11554,114465300
9/9/20,337.549988,342.459991,336.609985,331.535736,91462300
9/10/20,341.820007,342.529999,332.850006,325.779083,90569500
9/11/20,335.820007,336.970001,331,325.944916,84680200
9/14/20,337.48999,340.380005,334.220001,330.238007,65605700
9/15/20,341.119995,342.019989,338.470001,331.906525,52920900
9/16/20,341.51001,343.059998,338.519989,330.589294,82096000
9/17/20,333.559998,337.700012,332.98999,327.681702,91523300
9/18/20,335.369995,335.48999,327.970001,323.90921,105877900
9/21/20,325.700012,327.130005,321.730011,320.30423,99450800
9/22/20,328.570007,330.899994,325.859985,323.566345,63612100
9/23/20,330.899994,331.200012,322.100006,316.0625,93112200
9/24/20,321.220001,326.799988,319.799988,316.904968,76681300
9/25/20,322.579987,329.579987,321.640015,322.028351,71069400
9/28/20,333.220001,334.959991,332.149994,327.377075,64584600
9/29/20,333.970001,334.769989,331.619995,325.594147,51304000
9/30/20,333.089996,338.290009,332.880005,328.062805,104081100
10/1/20,337.690002,338.73999,335.01001,330.168945,88698700
10/2/20,331.700012,337.01001,331.190002,327.03418,89431100
10/5/20,336.059998,339.959991,336.01001,332.833496,45713100
10/6/20,339.910004,342.170013,334.380005,328.101959,90128900
10/7/20,338.119995,341.630005,338.089996,333.81311,56999600
10/8/20,342.850006,343.850006,341.859985,336.771515,45242500
10/9/20,345.559998,347.350006,344.890015,339.778961,59528600
10/12/20,349.589996,354.019989,349.059998,345.245209,80388500
10/13/20,352.279999,352.470001,349.089996,342.992096,73255500
10/14/20,350.75,351.929993,347.140015,340.836945,57727900
10/15/20,343.709991,348.019989,343.130005,340.41571,60357700
10/16/20,348.959991,350.75,347.100006,340.209961,89501900
10/19/20,348.649994,349.329987,341.040009,335.037628,68425600
10/20/20,343.459991,346.880005,342.640015,336.3797,60051900
10/21/20,343.329987,345.670013,342.399994,335.742981,63575000
10/22/20,342.959991,345.23999,340.649994,337.584625,55399300
10/23/20,345.929993,345.98999,343.130005,338.730774,49143900
10/26/20,342.130005,342.980011,335.619995,332.471069,91473000
10/27/20,339.76001,340.119995,337.98999,331.32486,65994100
10/28/20,332.100006,338.25,326.130005,320.000549,127094300
10/29/20,326.910004,333.399994,325.089996,323.252899,90597700
10/30/20,328.279999,329.690002,322.600006,319.882996,120287300
11/2/20,330.200012,332.359985,327.23999,323.468414,86068300
11/3/20,333.690002,338.25,330.290009,329.179565,93294200
11/4/20,340.859985,347.940002,339.589996,336.536438,126959700
11/5/20,349.23999,352.190002,348.859985,343.099854,82039700
11/6/20,349.929993,351.51001,347.649994,343.021484,74973000
11/9/20,363.970001,364.380005,354.059998,347.331787,172304200
11/10/20,353.48999,355.179993,350.51001,346.822357,85552000
11/11/20,356.399994,357.559998,355.059998,349.398773,58649000
11/12/20,355.579987,356.720001,351.26001,346.009277,67546200
11/13/20,355.269989,358.899994,354.709991,350.799591,62892200
11/16/20,360.980011,362.779999,359.589996,355.178497,74541100
11/17/20,359.970001,361.920013,358.339996,353.268219,66111000
11/18/20,360.910004,361.5,356.23999,349.016693,70591300
11/19/20,355.600006,358.179993,354.149994,350.486145,59940900
11/20/20,357.5,357.720001,355.25,348.08609,70417300
11/23/20,357.279999,358.820007,354.869995,350.172638,63230600
11/24/20,360.209991,363.809998,359.290009,355.815216,62415900
11/25/20,363.130005,363.160004,361.480011,355.266663,45330900
11/27/20,363.839996,364.179993,362.579987,356.256042,28514100
11/30/20,362.829987,363.119995,359.170013,354.678894,83872700
12/1/20,365.570007,367.679993,364.929993,358.558136,74231400
12/2/20,364.820007,366.959991,364.200012,359.312439,45927000
12/3/20,366.679993,368.190002,365.5,359.214508,62882000
12/4/20,367.320007,369.850006,367.220001,362.310059,50749900
12/7/20,369.019989,369.619995,367.720001,361.565552,48944300
12/8/20,367.720001,370.779999,367.670013,362.623566,42458900
12/9/20,370.880005,371.049988,365.950012,359.371246,74098300
12/10/20,365.369995,367.859985,364.429993,359.253662,57735400
12/11/20,364.899994,366.73999,363.26001,358.832428,57698600
12/14/20,368.640015,369.799988,364.470001,357.225891,69216200
12/15/20,367.399994,369.589996,365.920013,362.055359,63865300
12/16/20,369.820007,371.160004,368.869995,362.623566,58420500
12/17/20,371.940002,372.459991,371.049988,364.651367,64119500
12/18/20,370.970001,371.149994,367.019989,363.195313,136542300
12/21/20,364.970001,378.459991,362.029999,361.896698,96386700
12/22/20,368.209991,368.329987,366.029999,361.286774,47949000
12/23/20,368.279999,369.619995,367.220001,361.61145,46201400
12/24/20,368.079987,369.029999,367.450012,363.01825,26457900
12/28/20,371.73999,372.589996,371.070007,366.136871,39000400
12/29/20,373.809998,374,370.829987,365.438324,53680500
12/30/20,372.339996,373.100006,371.570007,365.959747,49455300
12/31/20,371.779999,374.660004,371.230011,367.819122,78520700
1/4/21,375.309998,375.450012,364.820007,362.811676,110210800
1/5/21,368.100006,372.5,368.049988,365.310455,66426200
1/6/21,369.709991,376.980011,369.119995,367.494446,107997700
1/7/21,376.100006,379.899994,375.910004,372.954559,68766800
